year,county_full,amount,name,state,lat,lon,change
2012,"JACKSON COUNTY, IL",101,Jackson County,IL,37.786096,-89.381212,51
2013,"JACKSON COUNTY, IL",2000,Jackson County,IL,37.786096,-89.381212,1899
2014,"JACKSON COUNTY, IL",398,Jackson County,IL,37.786096,-89.381212,-1602
2015,"JACKSON COUNTY, IL",817,Jackson County,IL,37.786096,-89.381212,419
2016,"JACKSON COUNTY, IL",515,Jackson County,IL,37.786096,-89.381212,-302
2017,"JACKSON COUNTY, IL",100,Jackson County,IL,37.786096,-89.381212,-415
2018,"JACKSON COUNTY, IL",5876.25,Jackson County,IL,37.786096,-89.381212,5776.25
2019,"JACKSON COUNTY, IL",386,Jackson County,IL,37.786096,-89.381212,-5490.25
2020,"JACKSON COUNTY, IL",1743.3,Jackson County,IL,37.786096,-89.381212,1357.3
2021,"JACKSON COUNTY, IL",700,Jackson County,IL,37.786096,-89.381212,-1043.3
2022,"JACKSON COUNTY, IL",714,Jackson County,IL,37.786096,-89.381212,14
2010,"JACKSON COUNTY, IN",0,Jackson County,IN,38.911957,-86.042516,NA
2011,"JACKSON COUNTY, IN",0,Jackson County,IN,38.911957,-86.042516,0
2012,"JACKSON COUNTY, IN",458,Jackson County,IN,38.911957,-86.042516,458
2013,"JACKSON COUNTY, IN",377,Jackson County,IN,38.911957,-86.042516,-81
2014,"JACKSON COUNTY, IN",856,Jackson County,IN,38.911957,-86.042516,479
2015,"JACKSON COUNTY, IN",159,Jackson County,IN,38.911957,-86.042516,-697
2016,"JACKSON COUNTY, IN",460,Jackson County,IN,38.911957,-86.042516,301
2017,"JACKSON COUNTY, IN",159,Jackson County,IN,38.911957,-86.042516,-301
2018,"JACKSON COUNTY, IN",973,Jackson County,IN,38.911957,-86.042516,814
2019,"JACKSON COUNTY, IN",373,Jackson County,IN,38.911957,-86.042516,-600
2020,"JACKSON COUNTY, IN",700,Jackson County,IN,38.911957,-86.042516,327
2021,"JACKSON COUNTY, IN",40,Jackson County,IN,38.911957,-86.042516,-660
2022,"JACKSON COUNTY, IN",0,Jackson County,IN,38.911957,-86.042516,-40
2010,"JACKSON COUNTY, KS",0,Jackson County,KS,39.411145,-95.794485,NA
2011,"JACKSON COUNTY, KS",24,Jackson County,KS,39.411145,-95.794485,24
2012,"JACKSON COUNTY, KS",128,Jackson County,KS,39.411145,-95.794485,104
2013,"JACKSON COUNTY, KS",96,Jackson County,KS,39.411145,-95.794485,-32
2014,"JACKSON COUNTY, KS",250,Jackson County,KS,39.411145,-95.794485,154
2015,"JACKSON COUNTY, KS",0,Jackson County,KS,39.411145,-95.794485,-250
2016,"JACKSON COUNTY, KS",0,Jackson County,KS,39.411145,-95.794485,0
2017,"JACKSON COUNTY, KS",0,Jackson County,KS,39.411145,-95.794485,0
2018,"JACKSON COUNTY, KS",150,Jackson County,KS,39.411145,-95.794485,150
2019,"JACKSON COUNTY, KS",200,Jackson County,KS,39.411145,-95.794485,50
2020,"JACKSON COUNTY, KS",55,Jackson County,KS,39.411145,-95.794485,-145
2021,"JACKSON COUNTY, KS",138,Jackson County,KS,39.411145,-95.794485,83
2022,"JACKSON COUNTY, KS",0,Jackson County,KS,39.411145,-95.794485,-138
2010,"JACKSON COUNTY, KY",0,Jackson County,KY,37.403458,-84.020576,NA
2011,"JACKSON COUNTY, KY",0,Jackson County,KY,37.403458,-84.020576,0
2012,"JACKSON COUNTY, KY",150,Jackson County,KY,37.403458,-84.020576,150
2013,"JACKSON COUNTY, KY",51,Jackson County,KY,37.403458,-84.020576,-99
2014,"JACKSON COUNTY, KY",38,Jackson County,KY,37.403458,-84.020576,-13
2015,"JACKSON COUNTY, KY",0,Jackson County,KY,37.403458,-84.020576,-38
2016,"JACKSON COUNTY, KY",400,Jackson County,KY,37.403458,-84.020576,400
2017,"JACKSON COUNTY, KY",275,Jackson County,KY,37.403458,-84.020576,-125
2018,"JACKSON COUNTY, KY",173,Jackson County,KY,37.403458,-84.020576,-102
2019,"JACKSON COUNTY, KY",60,Jackson County,KY,37.403458,-84.020576,-113
2020,"JACKSON COUNTY, KY",0,Jackson County,KY,37.403458,-84.020576,-60
2021,"JACKSON COUNTY, KY",0,Jackson County,KY,37.403458,-84.020576,0
2022,"JACKSON COUNTY, KY",0,Jackson County,KY,37.403458,-84.020576,0
2010,"JACKSON COUNTY, MI",249,Jackson County,MI,42.248474,-84.420868,NA
2011,"JACKSON COUNTY, MI",101,Jackson County,MI,42.248474,-84.420868,-148
2012,"JACKSON COUNTY, MI",240,Jackson County,MI,42.248474,-84.420868,139
2013,"JACKSON COUNTY, MI",539,Jackson County,MI,42.248474,-84.420868,299
2014,"JACKSON COUNTY, MI",32,Jackson County,MI,42.248474,-84.420868,-507
2015,"JACKSON COUNTY, MI",375,Jackson County,MI,42.248474,-84.420868,343
2016,"JACKSON COUNTY, MI",671,Jackson County,MI,42.248474,-84.420868,296
2017,"JACKSON COUNTY, MI",1150,Jackson County,MI,42.248474,-84.420868,479
2018,"JACKSON COUNTY, MI",2274,Jackson County,MI,42.248474,-84.420868,1124
2019,"JACKSON COUNTY, MI",936,Jackson County,MI,42.248474,-84.420868,-1338
2020,"JACKSON COUNTY, MI",2005,Jackson County,MI,42.248474,-84.420868,1069
2021,"JACKSON COUNTY, MI",1569,Jackson County,MI,42.248474,-84.420868,-436
2022,"JACKSON COUNTY, MI",829.18,Jackson County,MI,42.248474,-84.420868,-739.82
2010,"JACKSON COUNTY, MN",0,Jackson County,MN,43.671111,-95.149731,NA
2011,"JACKSON COUNTY, MN",0,Jackson County,MN,43.671111,-95.149731,0
2012,"JACKSON COUNTY, MN",0,Jackson County,MN,43.671111,-95.149731,0
2013,"JACKSON COUNTY, MN",200,Jackson County,MN,43.671111,-95.149731,200
2014,"JACKSON COUNTY, MN",122,Jackson County,MN,43.671111,-95.149731,-78
2015,"JACKSON COUNTY, MN",0,Jackson County,MN,43.671111,-95.149731,-122
2016,"JACKSON COUNTY, MN",100,Jackson County,MN,43.671111,-95.149731,100
2017,"JACKSON COUNTY, MN",0,Jackson County,MN,43.671111,-95.149731,-100
2018,"JACKSON COUNTY, MN",0,Jackson County,MN,43.671111,-95.149731,0
2019,"JACKSON COUNTY, MN",0,Jackson County,MN,43.671111,-95.149731,0
2020,"JACKSON COUNTY, MN",0,Jackson County,MN,43.671111,-95.149731,0
2021,"JACKSON COUNTY, MN",0,Jackson County,MN,43.671111,-95.149731,0
2022,"JACKSON COUNTY, MN",225,Jackson County,MN,43.671111,-95.149731,225
2010,"JACKSON COUNTY, MO",470,Jackson County,MO,39.005364,-94.343211,NA
2011,"JACKSON COUNTY, MO",589,Jackson County,MO,39.005364,-94.343211,119
2012,"JACKSON COUNTY, MO",1303,Jackson County,MO,39.005364,-94.343211,714
2013,"JACKSON COUNTY, MO",1962,Jackson County,MO,39.005364,-94.343211,659
2014,"JACKSON COUNTY, MO",1172.75,Jackson County,MO,39.005364,-94.343211,-789.25
2015,"JACKSON COUNTY, MO",1124,Jackson County,MO,39.005364,-94.343211,-48.75
2016,"JACKSON COUNTY, MO",2383,Jackson County,MO,39.005364,-94.343211,1259
2017,"JACKSON COUNTY, MO",1736,Jackson County,MO,39.005364,-94.343211,-647
2018,"JACKSON COUNTY, MO",4536,Jackson County,MO,39.005364,-94.343211,2800
2019,"JACKSON COUNTY, MO",5170,Jackson County,MO,39.005364,-94.343211,634
2020,"JACKSON COUNTY, MO",8268,Jackson County,MO,39.005364,-94.343211,3098
2021,"JACKSON COUNTY, MO",2919,Jackson County,MO,39.005364,-94.343211,-5349
2022,"JACKSON COUNTY, MO",1570.54,Jackson County,MO,39.005364,-94.343211,-1348.46
2010,"JACKSON COUNTY, MS",0,Jackson County,MS,30.456005,-88.625101,NA
2011,"JACKSON COUNTY, MS",150,Jackson County,MS,30.456005,-88.625101,150
2012,"JACKSON COUNTY, MS",133,Jackson County,MS,30.456005,-88.625101,-17
2013,"JACKSON COUNTY, MS",24,Jackson County,MS,30.456005,-88.625101,-109
2014,"JACKSON COUNTY, MS",656.25,Jackson County,MS,30.456005,-88.625101,632.25
2015,"JACKSON COUNTY, MS",869,Jackson County,MS,30.456005,-88.625101,212.75
2016,"JACKSON COUNTY, MS",536,Jackson County,MS,30.456005,-88.625101,-333
2017,"JACKSON COUNTY, MS",388,Jackson County,MS,30.456005,-88.625101,-148
2018,"JACKSON COUNTY, MS",1510,Jackson County,MS,30.456005,-88.625101,1122
2019,"JACKSON COUNTY, MS",0,Jackson County,MS,30.456005,-88.625101,-1510
2020,"JACKSON COUNTY, MS",1202,Jackson County,MS,30.456005,-88.625101,1202
2021,"JACKSON COUNTY, MS",974,Jackson County,MS,30.456005,-88.625101,-228
2022,"JACKSON COUNTY, MS",350,Jackson County,MS,30.456005,-88.625101,-624
2010,"JACKSON COUNTY, NC",389,Jackson County,NC,35.285454,-83.123966,NA
2011,"JACKSON COUNTY, NC",30,Jackson County,NC,35.285454,-83.123966,-359
2012,"JACKSON COUNTY, NC",95,Jackson County,NC,35.285454,-83.123966,65
2013,"JACKSON COUNTY, NC",500,Jackson County,NC,35.285454,-83.123966,405
2014,"JACKSON COUNTY, NC",0,Jackson County,NC,35.285454,-83.123966,-500
2015,"JACKSON COUNTY, NC",341,Jackson County,NC,35.285454,-83.123966,341
2016,"JACKSON COUNTY, NC",155,Jackson County,NC,35.285454,-83.123966,-186
2017,"JACKSON COUNTY, NC",0,Jackson County,NC,35.285454,-83.123966,-155
2018,"JACKSON COUNTY, NC",39,Jackson County,NC,35.285454,-83.123966,39
2019,"JACKSON COUNTY, NC",0,Jackson County,NC,35.285454,-83.123966,-39
2020,"JACKSON COUNTY, NC",255,Jackson County,NC,35.285454,-83.123966,255
2021,"JACKSON COUNTY, NC",900,Jackson County,NC,35.285454,-83.123966,645
2022,"JACKSON COUNTY, NC",623.36,Jackson County,NC,35.285454,-83.123966,-276.64
2010,"JACKSON COUNTY, OH",0,Jackson County,OH,39.013477,-82.614142,NA
2011,"JACKSON COUNTY, OH",1100,Jackson County,OH,39.013477,-82.614142,1100
2012,"JACKSON COUNTY, OH",28,Jackson County,OH,39.013477,-82.614142,-1072
2013,"JACKSON COUNTY, OH",802,Jackson County,OH,39.013477,-82.614142,774
2014,"JACKSON COUNTY, OH",30,Jackson County,OH,39.013477,-82.614142,-772
2015,"JACKSON COUNTY, OH",51,Jackson County,OH,39.013477,-82.614142,21
2016,"JACKSON COUNTY, OH",116,Jackson County,OH,39.013477,-82.614142,65
2017,"JACKSON COUNTY, OH",0,Jackson County,OH,39.013477,-82.614142,-116
2018,"JACKSON COUNTY, OH",210,Jackson County,OH,39.013477,-82.614142,210
2019,"JACKSON COUNTY, OH",0,Jackson County,OH,39.013477,-82.614142,-210
2020,"JACKSON COUNTY, OH",213,Jackson County,OH,39.013477,-82.614142,213
2021,"JACKSON COUNTY, OH",50,Jackson County,OH,39.013477,-82.614142,-163
2022,"JACKSON COUNTY, OH",0,Jackson County,OH,39.013477,-82.614142,-50
2010,"JACKSON COUNTY, OK",0,Jackson County,OK,34.594006,-99.412235,NA
2011,"JACKSON COUNTY, OK",0,Jackson County,OK,34.594006,-99.412235,0
2012,"JACKSON COUNTY, OK",622,Jackson County,OK,34.594006,-99.412235,622
2013,"JACKSON COUNTY, OK",581,Jackson County,OK,34.594006,-99.412235,-41
2014,"JACKSON COUNTY, OK",250.25,Jackson County,OK,34.594006,-99.412235,-330.75
2015,"JACKSON COUNTY, OK",76,Jackson County,OK,34.594006,-99.412235,-174.25
2016,"JACKSON COUNTY, OK",90,Jackson County,OK,34.594006,-99.412235,14
2017,"JACKSON COUNTY, OK",0,Jackson County,OK,34.594006,-99.412235,-90
2018,"JACKSON COUNTY, OK",0,Jackson County,OK,34.594006,-99.412235,0
2019,"JACKSON COUNTY, OK",0,Jackson County,OK,34.594006,-99.412235,0
2020,"JACKSON COUNTY, OK",0,Jackson County,OK,34.594006,-99.412235,0
2021,"JACKSON COUNTY, OK",0,Jackson County,OK,34.594006,-99.412235,0
2022,"JACKSON COUNTY, OK",50,Jackson County,OK,34.594006,-99.412235,50
2010,"JACKSON COUNTY, OR",214,Jackson County,OR,42.411621,-122.675611,NA
2011,"JACKSON COUNTY, OR",135,Jackson County,OR,42.411621,-122.675611,-79
2012,"JACKSON COUNTY, OR",113,Jackson County,OR,42.411621,-122.675611,-22
2013,"JACKSON COUNTY, OR",1376,Jackson County,OR,42.411621,-122.675611,1263
2014,"JACKSON COUNTY, OR",822.25,Jackson County,OR,42.411621,-122.675611,-553.75
2015,"JACKSON COUNTY, OR",1107,Jackson County,OR,42.411621,-122.675611,284.75
2016,"JACKSON COUNTY, OR",2154,Jackson County,OR,42.411621,-122.675611,1047
2017,"JACKSON COUNTY, OR",55,Jackson County,OR,42.411621,-122.675611,-2099
2018,"JACKSON COUNTY, OR",2887.25,Jackson County,OR,42.411621,-122.675611,2832.25
2019,"JACKSON COUNTY, OR",3603,Jackson County,OR,42.411621,-122.675611,715.75
2020,"JACKSON COUNTY, OR",2270,Jackson County,OR,42.411621,-122.675611,-1333
2021,"JACKSON COUNTY, OR",1099,Jackson County,OR,42.411621,-122.675611,-1171
2022,"JACKSON COUNTY, OR",1684.18,Jackson County,OR,42.411621,-122.675611,585.1800000000001
2010,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,NA
2011,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2012,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2013,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2014,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2015,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2016,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2017,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2018,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2019,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2020,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2021,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2022,"JACKSON COUNTY, SD",0,Jackson County,SD,43.677506,-101.626323,0
2010,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,NA
2011,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2012,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2013,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2014,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2015,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2016,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2017,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2018,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2019,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2020,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2021,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2022,"JACKSON COUNTY, TN",0,Jackson County,TN,36.35425,-85.674128,0
2010,"JACKSON COUNTY, TX",0,Jackson County,TX,28.959802,-96.58908,NA
2011,"JACKSON COUNTY, TX",0,Jackson County,TX,28.959802,-96.58908,0
2012,"JACKSON COUNTY, TX",0,Jackson County,TX,28.959802,-96.58908,0
2013,"JACKSON COUNTY, TX",0,Jackson County,TX,28.959802,-96.58908,0
2014,"JACKSON COUNTY, TX",135.25,Jackson County,TX,28.959802,-96.58908,135.25
2015,"JACKSON COUNTY, TX",0,Jackson County,TX,28.959802,-96.58908,-135.25
2016,"JACKSON COUNTY, TX",77,Jackson County,TX,28.959802,-96.58908,77
2017,"JACKSON COUNTY, TX",0,Jackson County,TX,28.959802,-96.58908,-77
2018,"JACKSON COUNTY, TX",826.5,Jackson County,TX,28.959802,-96.58908,826.5
2019,"JACKSON COUNTY, TX",254,Jackson County,TX,28.959802,-96.58908,-572.5
2020,"JACKSON COUNTY, TX",71,Jackson County,TX,28.959802,-96.58908,-183
2021,"JACKSON COUNTY, TX",173,Jackson County,TX,28.959802,-96.58908,102
2022,"JACKSON COUNTY, TX",0,Jackson County,TX,28.959802,-96.58908,-173
2010,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,NA
2011,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,0
2012,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,0
2013,"JACKSON COUNTY, WI",75,Jackson County,WI,44.32459,-90.79951,75
2014,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,-75
2015,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,0
2016,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,0
2017,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,0
2018,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,0
2019,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,0
2020,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,0
2021,"JACKSON COUNTY, WI",393,Jackson County,WI,44.32459,-90.79951,393
2022,"JACKSON COUNTY, WI",0,Jackson County,WI,44.32459,-90.79951,-393
2010,"JACKSON COUNTY, WV",0,Jackson County,WV,38.834234,-81.677717,NA
2011,"JACKSON COUNTY, WV",0,Jackson County,WV,38.834234,-81.677717,0
2012,"JACKSON COUNTY, WV",0,Jackson County,WV,38.834234,-81.677717,0
2013,"JACKSON COUNTY, WV",0,Jackson County,WV,38.834234,-81.677717,0
2014,"JACKSON COUNTY, WV",0,Jackson County,WV,38.834234,-81.677717,0
2015,"JACKSON COUNTY, WV",74,Jackson County,WV,38.834234,-81.677717,74
2016,"JACKSON COUNTY, WV",74,Jackson County,WV,38.834234,-81.677717,0
2017,"JACKSON COUNTY, WV",200,Jackson County,WV,38.834234,-81.677717,126
2018,"JACKSON COUNTY, WV",347,Jackson County,WV,38.834234,-81.677717,147
2019,"JACKSON COUNTY, WV",0,Jackson County,WV,38.834234,-81.677717,-347
2020,"JACKSON COUNTY, WV",0,Jackson County,WV,38.834234,-81.677717,0
2021,"JACKSON COUNTY, WV",550,Jackson County,WV,38.834234,-81.677717,550
2022,"JACKSON COUNTY, WV",0,Jackson County,WV,38.834234,-81.677717,-550
2010,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,NA
2011,"JACKSON PARISH, LA",50,Jackson Parish,LA,32.30429,-92.5617,50
2012,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,-50
2013,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,0
2014,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,0
2015,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,0
2016,"JACKSON PARISH, LA",145,Jackson Parish,LA,32.30429,-92.5617,145
2017,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,-145
2018,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,0
2019,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,0
2020,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,0
2021,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,0
2022,"JACKSON PARISH, LA",0,Jackson Parish,LA,32.30429,-92.5617,0
2010,"JAMES CITY COUNTY, VA",350,James City County,VA,37.324837,-76.777888,NA
2011,"JAMES CITY COUNTY, VA",418,James City County,VA,37.324837,-76.777888,68
2012,"JAMES CITY COUNTY, VA",399,James City County,VA,37.324837,-76.777888,-19
2013,"JAMES CITY COUNTY, VA",288,James City County,VA,37.324837,-76.777888,-111
2014,"JAMES CITY COUNTY, VA",170,James City County,VA,37.324837,-76.777888,-118
2015,"JAMES CITY COUNTY, VA",462,James City County,VA,37.324837,-76.777888,292
2016,"JAMES CITY COUNTY, VA",1450,James City County,VA,37.324837,-76.777888,988
2017,"JAMES CITY COUNTY, VA",500,James City County,VA,37.324837,-76.777888,-950
2018,"JAMES CITY COUNTY, VA",977,James City County,VA,37.324837,-76.777888,477
2019,"JAMES CITY COUNTY, VA",584,James City County,VA,37.324837,-76.777888,-393
2020,"JAMES CITY COUNTY, VA",1562,James City County,VA,37.324837,-76.777888,978
2021,"JAMES CITY COUNTY, VA",1600,James City County,VA,37.324837,-76.777888,38
2022,"JAMES CITY COUNTY, VA",1510,James City County,VA,37.324837,-76.777888,-90
2010,"JASPER COUNTY, GA",0,Jasper County,GA,33.316981,-83.689151,NA
2011,"JASPER COUNTY, GA",0,Jasper County,GA,33.316981,-83.689151,0
2012,"JASPER COUNTY, GA",125,Jasper County,GA,33.316981,-83.689151,125
2013,"JASPER COUNTY, GA",0,Jasper County,GA,33.316981,-83.689151,-125
2014,"JASPER COUNTY, GA",250,Jasper County,GA,33.316981,-83.689151,250
2015,"JASPER COUNTY, GA",0,Jasper County,GA,33.316981,-83.689151,-250
2016,"JASPER COUNTY, GA",0,Jasper County,GA,33.316981,-83.689151,0
2017,"JASPER COUNTY, GA",50,Jasper County,GA,33.316981,-83.689151,50
2018,"JASPER COUNTY, GA",20,Jasper County,GA,33.316981,-83.689151,-30
2019,"JASPER COUNTY, GA",0,Jasper County,GA,33.316981,-83.689151,-20
2020,"JASPER COUNTY, GA",1100,Jasper County,GA,33.316981,-83.689151,1100
2021,"JASPER COUNTY, GA",0,Jasper County,GA,33.316981,-83.689151,-1100
2022,"JASPER COUNTY, GA",0,Jasper County,GA,33.316981,-83.689151,0
2010,"JASPER COUNTY, IA",39,Jasper County,IA,41.685551,-93.054147,NA
2011,"JASPER COUNTY, IA",30,Jasper County,IA,41.685551,-93.054147,-9
2012,"JASPER COUNTY, IA",224,Jasper County,IA,41.685551,-93.054147,194
2013,"JASPER COUNTY, IA",400,Jasper County,IA,41.685551,-93.054147,176
2014,"JASPER COUNTY, IA",414,Jasper County,IA,41.685551,-93.054147,14
2015,"JASPER COUNTY, IA",500,Jasper County,IA,41.685551,-93.054147,86
2016,"JASPER COUNTY, IA",200,Jasper County,IA,41.685551,-93.054147,-300
2017,"JASPER COUNTY, IA",250,Jasper County,IA,41.685551,-93.054147,50
2018,"JASPER COUNTY, IA",500,Jasper County,IA,41.685551,-93.054147,250
2019,"JASPER COUNTY, IA",190,Jasper County,IA,41.685551,-93.054147,-310
2020,"JASPER COUNTY, IA",825,Jasper County,IA,41.685551,-93.054147,635
2021,"JASPER COUNTY, IA",0,Jasper County,IA,41.685551,-93.054147,-825
2022,"JASPER COUNTY, IA",750,Jasper County,IA,41.685551,-93.054147,750
2010,"JASPER COUNTY, IL",0,Jasper County,IL,39.004886,-88.150725,NA
2011,"JASPER COUNTY, IL",0,Jasper County,IL,39.004886,-88.150725,0
2012,"JASPER COUNTY, IL",200,Jasper County,IL,39.004886,-88.150725,200
2013,"JASPER COUNTY, IL",0,Jasper County,IL,39.004886,-88.150725,-200
2014,"JASPER COUNTY, IL",0,Jasper County,IL,39.004886,-88.150725,0
2015,"JASPER COUNTY, IL",175,Jasper County,IL,39.004886,-88.150725,175
2016,"JASPER COUNTY, IL",100,Jasper County,IL,39.004886,-88.150725,-75
2017,"JASPER COUNTY, IL",0,Jasper County,IL,39.004886,-88.150725,-100
2018,"JASPER COUNTY, IL",100,Jasper County,IL,39.004886,-88.150725,100
2019,"JASPER COUNTY, IL",100,Jasper County,IL,39.004886,-88.150725,0
2020,"JASPER COUNTY, IL",0,Jasper County,IL,39.004886,-88.150725,-100
2021,"JASPER COUNTY, IL",0,Jasper County,IL,39.004886,-88.150725,0
2022,"JASPER COUNTY, IL",0,Jasper County,IL,39.004886,-88.150725,0
2010,"JASPER COUNTY, IN",0,Jasper County,IN,41.017688,-87.118814,NA
2011,"JASPER COUNTY, IN",0,Jasper County,IN,41.017688,-87.118814,0
2012,"JASPER COUNTY, IN",0,Jasper County,IN,41.017688,-87.118814,0
2013,"JASPER COUNTY, IN",90,Jasper County,IN,41.017688,-87.118814,90
2014,"JASPER COUNTY, IN",186,Jasper County,IN,41.017688,-87.118814,96
2015,"JASPER COUNTY, IN",26,Jasper County,IN,41.017688,-87.118814,-160
2016,"JASPER COUNTY, IN",239,Jasper County,IN,41.017688,-87.118814,213
2017,"JASPER COUNTY, IN",965,Jasper County,IN,41.017688,-87.118814,726
2018,"JASPER COUNTY, IN",165.5,Jasper County,IN,41.017688,-87.118814,-799.5
2019,"JASPER COUNTY, IN",276,Jasper County,IN,41.017688,-87.118814,110.5
2020,"JASPER COUNTY, IN",1430,Jasper County,IN,41.017688,-87.118814,1154
2021,"JASPER COUNTY, IN",599,Jasper County,IN,41.017688,-87.118814,-831
2022,"JASPER COUNTY, IN",150,Jasper County,IN,41.017688,-87.118814,-449
2010,"JASPER COUNTY, MO",350,Jasper County,MO,37.205197,-94.337259,NA
2011,"JASPER COUNTY, MO",100,Jasper County,MO,37.205197,-94.337259,-250
2012,"JASPER COUNTY, MO",755,Jasper County,MO,37.205197,-94.337259,655
2013,"JASPER COUNTY, MO",1027,Jasper County,MO,37.205197,-94.337259,272
2014,"JASPER COUNTY, MO",1747,Jasper County,MO,37.205197,-94.337259,720
2015,"JASPER COUNTY, MO",972,Jasper County,MO,37.205197,-94.337259,-775
2016,"JASPER COUNTY, MO",225,Jasper County,MO,37.205197,-94.337259,-747
2017,"JASPER COUNTY, MO",25,Jasper County,MO,37.205197,-94.337259,-200
2018,"JASPER COUNTY, MO",1149.75,Jasper County,MO,37.205197,-94.337259,1124.75
2019,"JASPER COUNTY, MO",355,Jasper County,MO,37.205197,-94.337259,-794.75
2020,"JASPER COUNTY, MO",0,Jasper County,MO,37.205197,-94.337259,-355
2021,"JASPER COUNTY, MO",1607,Jasper County,MO,37.205197,-94.337259,1607
2022,"JASPER COUNTY, MO",200,Jasper County,MO,37.205197,-94.337259,-1407
2010,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,NA
2011,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,0
2012,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,0
2013,"JASPER COUNTY, MS",24,Jasper County,MS,32.016748,-89.119176,24
2014,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,-24
2015,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,0
2016,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,0
2017,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,0
2018,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,0
2019,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,0
2020,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,0
2021,"JASPER COUNTY, MS",250,Jasper County,MS,32.016748,-89.119176,250
2022,"JASPER COUNTY, MS",0,Jasper County,MS,32.016748,-89.119176,-250
2010,"JASPER COUNTY, SC",0,Jasper County,SC,32.43059,-81.021627,NA
2011,"JASPER COUNTY, SC",0,Jasper County,SC,32.43059,-81.021627,0
2012,"JASPER COUNTY, SC",330,Jasper County,SC,32.43059,-81.021627,330
2013,"JASPER COUNTY, SC",425,Jasper County,SC,32.43059,-81.021627,95
